name;stars;contributors;commits;sbom_code;URL;path;dependencies;licenses;critical;high;medium;low;quality;format;version
github.com/nyph-infosec/daggerboard;100;0;0;fyyonyk1jwalrlu4mx8n.spdx;https://github.com/nyph-infosec/daggerboard/blob/a2150215871d7a75d8a3e025dff63ee250cd18b4/reuse.spdx;reuse.spdx;0;0;0;0;0;0;4.13;SPDX;SPDX
github.com/nyph-infosec/daggerboard;100;0;0;rsgea7thbsfayjtvj8n2.spdx;https://github.com/nyph-infosec/daggerboard/blob/a2150215871d7a75d8a3e025dff63ee250cd18b4/SPDX-DAGGERBOARD-1-0-SBOM-20-5-2022-23-40.spdx;SPDX-DAGGERBOARD-1-0-SBOM-20-5-2022-23-40.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/openobserve/openobserve;12093;0;0;jzp5d5dy17jai490b8cf.xml;https://github.com/openobserve/openobserve/blob/6ac2223659cc3face703f8676331002773ad69d1/src/wal/wal.cdx.xml;src/wal/wal.cdx.xml;29;0;0;0;0;0;8.21;XML;CycloneDX
github.com/openobserve/openobserve;12093;0;0;syecmr30qaf4kuxq4ak8.xml;https://github.com/openobserve/openobserve/blob/6ac2223659cc3face703f8676331002773ad69d1/openobserve.cdx.xml;openobserve.cdx.xml;676;0;0;3;2;0;8.25;XML;CycloneDX
github.com/openobserve/openobserve;12093;0;0;fa11oxsv0o8f6ligbpz5.xml;https://github.com/openobserve/openobserve/blob/6ac2223659cc3face703f8676331002773ad69d1/src/proto/proto.cdx.xml;src/proto/proto.cdx.xml;125;0;0;0;0;0;8.25;XML;CycloneDX
github.com/openobserve/openobserve;12093;0;0;oneg1u3edsfu42juietu.xml;https://github.com/openobserve/openobserve/blob/6ac2223659cc3face703f8676331002773ad69d1/src/infra/infra.cdx.xml;src/infra/infra.cdx.xml;477;0;0;3;2;0;8.25;XML;CycloneDX
github.com/openobserve/openobserve;12093;0;0;tnvcaqu1f7tna2v2lsap.xml;https://github.com/openobserve/openobserve/blob/6ac2223659cc3face703f8676331002773ad69d1/src/config/config.cdx.xml;src/config/config.cdx.xml;367;0;0;2;0;0;8.25;XML;CycloneDX
github.com/openobserve/openobserve;12093;0;0;028bim5azqyc13hv5pka.xml;https://github.com/openobserve/openobserve/blob/6ac2223659cc3face703f8676331002773ad69d1/src/ingester/ingester.cdx.xml;src/ingester/ingester.cdx.xml;369;0;0;2;0;0;8.24;XML;CycloneDX
github.com/openobserve/openobserve;12093;0;0;zp7untj4kvlbc87ip4nn.json;https://github.com/openobserve/openobserve/blob/6ac2223659cc3face703f8676331002773ad69d1/bom.json;bom.json;75;0;0;0;0;0;7.39;JSON;CycloneDX
github.com/p4lsec/otsafe;8;0;0;u79zyvlqe16dhkjkuf89.json;https://github.com/p4lsec/otsafe/blob/8528ed27234144dc221f415b73bc53d123d14d5f/otsafe_sbom.json;otsafe_sbom.json;1;0;0;0;0;0;5.87;JSON;CycloneDX
github.com/paironaut/emacsclient-automator;5;0;0;p4mcj51eljuhhol4iw4o.spdx;https://github.com/paironaut/emacsclient-automator/blob/d50bfbb27a9107cd585ef5b5f03f087c4e1ae9b2/emacsclient-automator.spdx;emacsclient-automator.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/par-tec/super-sast;12;0;0;zhdvh639pe5icm4z1jxd.json;https://github.com/par-tec/super-sast/blob/71fd1e11a92bef9832ce0fe8db6ace4e8c501eac/bom.json;bom.json;0;0;0;0;0;0;0;JSON;CycloneDX
github.com/paralax/ObsidianSailboat;39;0;0;ieiv7iyrfg2chrp66z48.xml;https://github.com/paralax/ObsidianSailboat/blob/a5a7009a6b3f2fe66063c83bdce316b748c416ec/bom.xml;bom.xml;141;2;0;6;1;0;6.09;XML;CycloneDX
github.com/paralax/ObsidianSailboat;39;0;0;a1sqtyqxhmfrx7xcxorg.json;https://github.com/paralax/ObsidianSailboat/blob/a5a7009a6b3f2fe66063c83bdce316b748c416ec/bom.json;bom.json;141;0;0;6;1;0;6.09;JSON;CycloneDX
github.com/pavlospt/ergani-rust-sdk;17;0;0;c4fvmdtvx2trj6txmna3.json;https://github.com/pavlospt/ergani-rust-sdk/blob/00a6b3b5671d92de8a47f2f36e6e69a8b3a849d5/sbom.spdx.json;sbom.spdx.json;161;281;0;0;1;0;7.17;JSON;SPDX
github.com/pentagridsec/smsgate;157;0;0;c4pj28hgj3u6frz3a9if.xml;https://github.com/pentagridsec/smsgate/blob/88019863573128a2b4ee224587bf5ded2fd824ed/cyclonedx-sbom.xml;cyclonedx-sbom.xml;21;0;0;0;1;0;5.65;XML;CycloneDX
github.com/percepio/TraceRecorderSource;45;0;0;x0np0s0aweqrkdgh8z1r.spdx;https://github.com/percepio/TraceRecorderSource/blob/fe1344677b61487000e0e7d3b0890fcaabb76eec/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/percepio/percepio;1;0;0;eus1rwdycp0ghb9wh913.spdx;https://github.com/percepio/percepio/blob/f103233576b66b20a1c899f5261fb0ce5e5b6355/TraceRecorder/LICENSE.spdx;TraceRecorder/LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/philips-software/amp-devcontainer;102;0;0;4hfcyi9bo3z9xpz3os9b.json;https://github.com/philips-software/amp-devcontainer/releases/download/v5.1.0/philips-software-amp-devcontainer-rust_sha256_bb1f87fba7367b9c51c72e7f453659fddda988aa9eb746d558b1eab4fcbbcdbf.spdx.json;philips-software-amp-devcontainer-rust_sha256_bb1f87fba7367b9c51c72e7f453659fddda988aa9eb746d558b1eab4fcbbcdbf.spdx.json;178;1170;0;0;0;0;8.4;JSON;SPDX
github.com/philips-software/amp-devcontainer;102;0;0;7qlbxjdlxm62yzt87fun.json;https://github.com/philips-software/amp-devcontainer/releases/download/v5.1.0/philips-software-amp-devcontainer-cpp_sha256_a57da1a07a1f29f6a6cb0715d5de37b2ee0ae9c815d1522488373ebef8c7f4e2.spdx.json;philips-software-amp-devcontainer-cpp_sha256_a57da1a07a1f29f6a6cb0715d5de37b2ee0ae9c815d1522488373ebef8c7f4e2.spdx.json;251;1469;0;0;0;0;8.45;JSON;SPDX
github.com/philips-software/license-scanner;12;0;0;p456rvbtymlxg1f2bc06.spdx;https://github.com/philips-software/license-scanner/blob/c520f089cf3662927e20999432b116240c6cb4a8/bom.spdx;bom.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pieterh/energy-management-system;16;0;0;5ss4p7pjc95jvq0i8r7b.json;https://github.com/pieterh/energy-management-system/blob/1d557cb04f5138956a1d35fed6544121ae454e7a/tools/sbom/sbom-backend-ems.json;tools/sbom/sbom-backend-ems.json;79;0;0;1;2;0;7.79;JSON;CycloneDX
github.com/pika-org/pika;62;0;0;kbi54ju81tt1x4lfufay.spdx;https://github.com/pika-org/pika/blob/cb59f46027eb64bf2d4a117c039a8ed8824259a6/pika.spdx;pika.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pika-org/pika-algorithms;2;0;0;ue0k2cbsk4o8izliwtwa.spdx;https://github.com/pika-org/pika-algorithms/blob/0850d9c46046d3eed601d8bfd16cac7f3359eebd/pika-algorithms.spdx;pika-algorithms.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/CLJ-2253;1;0;0;hc1733tcu8lnoj4vorlj.spdx;https://github.com/pmonks/CLJ-2253/blob/73ed700e93ddd40c99e15ef007bc2fa3fe7a3565/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/asf-cat;0;0;0;b10e7uydweda2x6y3khb.spdx;https://github.com/pmonks/asf-cat/blob/c1e20fa6abb4a7be716f3d3bfa11809ad4bf965e/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/bot-clj;2;0;0;6sz60nz1j5st88vykbrd.spdx;https://github.com/pmonks/bot-clj/blob/c9d83fba61f49aa71ee5e72ad44ed4f12995c59e/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/bot-giphy;1;0;0;n6ucuqkob3jhv1pt7glr.spdx;https://github.com/pmonks/bot-giphy/blob/336b0cd5998df681a0f93ccca049e6187b464930/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/clj-spdx;3;0;0;i10gsloqkhye8u7anb22.spdx;https://github.com/pmonks/clj-spdx/blob/c52b03ab5513acf3298b0fbd2c2564e75ebeb011/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/clj-wcwidth;0;0;0;czh25hph7hzk3fmtj07n.spdx;https://github.com/pmonks/clj-wcwidth/blob/0d856c05adfe91344b4e68ceb8dc99c0bc0d5a93/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/cljig;0;0;0;lu8r28zt6fk2ek246dzq.spdx;https://github.com/pmonks/cljig/blob/5b51118dea3be47ad86183293226df1c5cf8d4bc/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/clojars-poms;1;0;0;lgemydswgh6b5166gnmb.spdx;https://github.com/pmonks/clojars-poms/blob/6248010b6db434e4fad1108f80f2cb1b017ca35f/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/ctac-bot;2;0;0;lxpu48ejlywa4ymfgcrx.spdx;https://github.com/pmonks/ctac-bot/blob/71cef579e17d47b6ac1f1767ba01ee8af7754ca9/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/discljord-utils;1;0;0;94bj8k6y4ehz78sfuqou.spdx;https://github.com/pmonks/discljord-utils/blob/2073491c1c22dc9ba8004c56ebf780fcb243ae5e/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/embroidery;2;0;0;p1xwrh7p8usxxz4nde18.spdx;https://github.com/pmonks/embroidery/blob/a049c4bd51cd75f83988bd0d189aa3508418ff28/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/fake-tweets;5;0;0;d2urdgau547v2a512r0y.spdx;https://github.com/pmonks/fake-tweets/blob/cddf5ed5e2f1e3b043e2774f2d18e4f3741d96ca/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/for-science;5;0;0;50exvytg2eai6a3z7y72.spdx;https://github.com/pmonks/for-science/blob/723a47e0df75eb1feb590dc9a5181d11d8c76c15/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/futbot;4;0;0;olpwn7iehw90gl0ndvci.spdx;https://github.com/pmonks/futbot/blob/22e23e43d95c222fd5dab4f70dd77084b8b3e738/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/gravity;1;0;0;h71qmhit0mz42l6nkzbs.spdx;https://github.com/pmonks/gravity/blob/54112bd3de6f42b5934a161b1d33398f0f43bf17/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/lice-comb;6;0;0;qnrk41jwb19zoktnb4hk.spdx;https://github.com/pmonks/lice-comb/blob/ae865bc91baa536e2d39dc985f2bed67cf0be43e/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/multigrep;13;0;0;oarxmg0feawze2ror76p.spdx;https://github.com/pmonks/multigrep/blob/1a5c9a49d3a771bbf4ad87e1a2e0355e9645adf0/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/pbr;2;0;0;10sm3r5ree2iyq9fik40.spdx;https://github.com/pmonks/pbr/blob/6518a0d6c0be73a2281e328d1bc98c1be4f0063b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/rencg;1;0;0;j2wx4qmronzp17a1uay8.spdx;https://github.com/pmonks/rencg/blob/9e4f8ec6724c942be346cd4ee63d17418d478115/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/spinner;37;0;0;09r3xtq3l1n13pxwjyfj.spdx;https://github.com/pmonks/spinner/blob/fa85588a9bab20cfe98f05c9d7519bb0aa452561/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/tools-convenience;0;0;0;7eaiwhs3e75zcstjvm9v.spdx;https://github.com/pmonks/tools-convenience/blob/a311d02161bdfba1e6ce18a9245af6a48001fe2b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/tools-licenses;7;0;0;bjqbvsc69sl5tt37s6q7.spdx;https://github.com/pmonks/tools-licenses/blob/d807b3f7a5a9cb2ed222d3438505d3d0f679d8e0/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/tools-pom;5;0;0;q32qey2tg1yirs1el9ii.spdx;https://github.com/pmonks/tools-pom/blob/0c63c5585cfd32f758d17c1c23f786358354dbf1/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/unfurl;22;0;0;d0nbokhcv5l799w2ltmc.spdx;https://github.com/pmonks/unfurl/blob/9266b64fc7e98bbaec53cc8d6fa8c404f0f6df71/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/pmonks/urlocal;0;0;0;4hekmloodjxbfk4v1f36.spdx;https://github.com/pmonks/urlocal/blob/acb81339850ccb0973a46ee229426577e38a7bc8/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/postalsys/emailengine;1861;0;0;7upid5e3xcbbt22kbooq.json;https://github.com/postalsys/emailengine/blob/bd3eff8ff06304c2504fa04cf7688833eaf5d87d/sbom.json;sbom.json;752;0;0;1;0;2;6.94;JSON;CycloneDX
github.com/python/cpython;62688;100;5800;coampjylxb7rmzf1wep9.json;https://github.com/python/cpython/blob/a192547dfe7c4f184cc8b579c3eff2f61f642483/Misc/sbom.spdx.json;Misc/sbom.spdx.json;5;0;0;0;0;0;5.22;JSON;SPDX
github.com/qihaiqianqiu/CTA_UI;6;0;0;40g62dkbfawkivk7cm6g.json;https://github.com/qihaiqianqiu/CTA_UI/blob/80ce78a36e15a0e85fa29d1f3109ba40b4dacf81/使用说明/openssh安装包/OpenSSH-Win64/OpenSSH-Win64/_manifest/spdx_2.2/manifest.spdx.json;使用说明/openssh安装包/OpenSSH-Win64/OpenSSH-Win64/_manifest/spdx_2.2/manifest.spdx.json;10;0;0;0;0;0;6.17;JSON;SPDX
github.com/quotient-im/Quaternion;644;0;0;lw111sozt30rt1xa1uzn.spdx;https://github.com/quotient-im/Quaternion/blob/2d72030efabf5f17395448422bbbe317ca4e42a2/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/rkern/pcg64;7;0;0;8k9hlniz961623gjdan7.spdx;https://github.com/rkern/pcg64/blob/76d205a0818ca16e9f5d6a5e7623b7a67cbfd21a/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/rod4n4m1/hashi-vault-js;41;0;0;x3cvtwehieey73x5slj2.json;https://github.com/rod4n4m1/hashi-vault-js/blob/0d7b5f3fdd1f31d99c5b7f7809850be91166b41d/sbom/_manifest/spdx_2.2/manifest.spdx.json;sbom/_manifest/spdx_2.2/manifest.spdx.json;296;0;0;0;0;0;6.82;JSON;SPDX
github.com/ruthlennonatu/bsc23Hurlfit;2;0;0;hz8td44rla0vvclkzbvd.json;https://github.com/ruthlennonatu/bsc23Hurlfit/blob/c824b6e5245125158bfc9596823a5624f4b9f888/bom.json;bom.json;61;0;0;0;1;0;7.81;JSON;CycloneDX
github.com/ruthlennonatu/bsc23_season;7;0;0;ocyezo7js6c285qytce6.json;https://github.com/ruthlennonatu/bsc23_season/blob/aec3f153a458e930f6142752dced4b85a5d5d508/bsc23_season_ruthlennonatu_feeda18ebcfb26530b0fe270e5e72735a3c33737.json;bsc23_season_ruthlennonatu_feeda18ebcfb26530b0fe270e5e72735a3c33737.json;20;8;0;0;3;0;7.04;JSON;SPDX
github.com/ruthlennonatu/bsc23convention;1;0;0;p4iyltwrhznydphr54pa.xml;https://github.com/ruthlennonatu/bsc23convention/blob/9102a17ba738bb30decea7231d014730ba296514/convention_center_booking_system/bom.xml;convention_center_booking_system/bom.xml;253;251;1;1;3;0;7.93;XML;CycloneDX
github.com/ruthlennonatu/wolverine22;1;0;0;wy07mh91wmphrofk9w69.json;https://github.com/ruthlennonatu/wolverine22/blob/3de21dd92eb43e3e085e3543053a23e3b6d75369/Frontend_Dev_Issues/SBOM/sbom.json;Frontend_Dev_Issues/SBOM/sbom.json;262;2;1;0;5;0;8.27;JSON;CycloneDX
github.com/sambacha/Procedural-Approaches-Towards-MEV;49;0;0;9bu4oju8akimyrty4h0t.spdx;https://github.com/sambacha/Procedural-Approaches-Towards-MEV/blob/afe8713e75aaed2cd3ed5d05e2926c9aea1fe74b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sambacha/baseline-truffle-box;3;0;0;vg0dy347pzvz1h2j95um.spdx;https://github.com/sambacha/baseline-truffle-box/blob/682cabf654d83124246765362481f3d5bc6f383f/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sambacha/boilerplate-fintech-legal-templates;8;0;0;oj3deb67vyfb59t51sgc.spdx;https://github.com/sambacha/boilerplate-fintech-legal-templates/blob/651cf833047add0ae326a0f32b67f1fa98730192/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sambacha/discoweb3;0;0;0;o2mq1xc8r7kvnhosmsru.spdx;https://github.com/sambacha/discoweb3/blob/47944454bd23f094d49fe0ad302b885e6eb06fa7/useweb3/LICENSE.spdx;useweb3/LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sambacha/faketime-reorgclient;0;0;0;8be5v4m1c7rfwhq2r880.spdx;https://github.com/sambacha/faketime-reorgclient/blob/af33b9d4dd2d16c73f968721326198447bec4dd4/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sambacha/foundry-scripts;45;0;0;4z76cwwl1a4mdfux2obi.spdx;https://github.com/sambacha/foundry-scripts/blob/2c1d42949cb4bb4b535cd15b92ecd2fcefe152c0/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sambacha/governance-templates;1;0;0;5ppm3q4vhgrvwj74r54q.spdx;https://github.com/sambacha/governance-templates/blob/b83c98de658eaf29389d022f62f2ed43bdb5eca8/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sambacha/nix-dapptools-template;2;0;0;5ftilw2vqhtmr48px4hm.spdx;https://github.com/sambacha/nix-dapptools-template/blob/eaacb692b6a6a5a5ee79587fa93e3a07cb7fb8c9/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sambacha/nix-overlay-template;0;0;0;ntyphqremqbf55iqjpe1.spdx;https://github.com/sambacha/nix-overlay-template/blob/b3b1a18587295c74a5722a162ef27a7621e8caa2/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sambacha/qqqq;0;0;0;rgs46vdb6pxf77sjbse7.spdx;https://github.com/sambacha/qqqq/blob/1e2bfeada14c6ef87f988801317433274d0f1587/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/scanoss/audit-workbench-archive;1;0;0;2dupslzby81r97k31nvd.json;https://github.com/scanoss/audit-workbench-archive/blob/84003d620bad9d50d5ce0a733937fc9fafd2fdb1/SBOM.json;SBOM.json;0;0;0;0;0;0;0;JSON;SPDX
github.com/scanoss/engine;36;0;0;sot9uyho9pyp0vr0jyqk.json;https://github.com/scanoss/engine/blob/3d1ae68a7ac59eac95d09d43514d617b53acb73f/SBOM.json;SBOM.json;8;0;0;0;0;0;3.04;JSON;CycloneDX
github.com/scanoss/hook_tesy;0;0;0;d84jalzuqpzvmbc0p1jp.json;https://github.com/scanoss/hook_tesy/blob/fc67237ab876385ac32b9b5018aa6c5f246ad2ba/SBOM.json;SBOM.json;2;0;0;0;0;0;2.83;JSON;CycloneDX
github.com/scanoss/ldb;11;0;0;7tpcv5ur67g16oe5eo0a.json;https://github.com/scanoss/ldb/blob/8c9c5e345e572f2503ed1706dc36bad633a4093b/SBOM.json;SBOM.json;2;0;0;0;0;0;3.04;JSON;CycloneDX
github.com/scanoss/minr;23;0;0;xnenxec1d1bs2cgioagh.json;https://github.com/scanoss/minr/blob/9ee3007853cca6338afbec8c5603ffd6d94f46ca/SBOM.json;SBOM.json;5;0;0;0;0;0;3.04;JSON;CycloneDX
github.com/scanoss/osskb.org;2;0;0;2d1ar1bw08v33wesphz0.json;https://github.com/scanoss/osskb.org/blob/0bcc1bd462bfbab098044b4afda67066b1fc3434/SBOM.json;SBOM.json;5;0;0;0;0;0;4.03;JSON;CycloneDX
github.com/scanoss/sbom-workbench;46;0;0;7wr0sq6a5z52decn1jal.json;https://github.com/scanoss/sbom-workbench/blob/31d6282895b03a28093624dccbc448540fb8f2df/SBOM.json;SBOM.json;34;34;2;16;13;4;7.39;JSON;SPDX
github.com/scanoss/scanner.php;1;0;0;hncqlgmj073niy3kmz5j.json;https://github.com/scanoss/scanner.php/blob/f4e851e672fa7b777c88088bb4c65751156c2ee0/SBOM.json;SBOM.json;1;0;0;0;0;0;3.04;JSON;CycloneDX
github.com/scanoss/scanoss.java;2;0;0;v28gqcx4j32rvpn8067f.json;https://github.com/scanoss/scanoss.java/blob/8598c47987bb92490755972e845bd9fe2a6955d8/SBOM.json;SBOM.json;12;8;1;8;13;0;5.62;JSON;CycloneDX
github.com/scanoss/scanoss.js;8;0;0;1ppwerj13tce1elte6oz.json;https://github.com/scanoss/scanoss.js/blob/9f0874dc9bea105b635aa99fde9959b5f6ba4881/SBOM.json;SBOM.json;22;22;1;12;6;1;7.41;JSON;SPDX
github.com/scanoss/scanoss.py;26;0;0;10yjs00u1e6t6b4v38zc.json;https://github.com/scanoss/scanoss.py/blob/d2610b69517399b4a05fd9229ec4e93e0ec5bde8/SBOM.json;SBOM.json;10;2;0;8;8;0;5.61;JSON;CycloneDX
github.com/scanoss/wayuu;4;0;0;bmbvyq19oba8c9ekrb7h.json;https://github.com/scanoss/wayuu/blob/71e55fdf5c41d827569e23790cdb1fcf5d103f9c/SBOM.json;SBOM.json;1;0;0;0;0;0;3.04;JSON;CycloneDX
github.com/scanoss/wfp;17;0;0;56vrrluwm3er1walxarp.json;https://github.com/scanoss/wfp/blob/4e755f940c01e02b09a58bc90447419b829d41de/SBOM.json;SBOM.json;2;0;0;0;0;0;3.04;JSON;CycloneDX
github.com/second-state/SOLL;376;0;0;he22a0l6uf5qehjgk2kq.spdx;https://github.com/second-state/SOLL/blob/dd539e0bc588d2a6bd9ca934f473d76b750eb792/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/second-state/WasmEdge-evmc;7;0;0;fg80trbk9fgf45o225px.spdx;https://github.com/second-state/WasmEdge-evmc/blob/a8fb1a52e9d533aac96047730fc952ea8cfde6f8/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/second-state/WasmEdge-storage;2;0;0;mf0wezm56ufhyko0yhzd.spdx;https://github.com/second-state/WasmEdge-storage/blob/6fa802ab9eba21e602c4f6816a5f15401a800558/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/second-state/WasmEdge-tensorflow;12;0;0;62do1fygtalbw7y75qkv.spdx;https://github.com/second-state/WasmEdge-tensorflow/blob/160a304791601c92241058c960c980aa39a7c81b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/second-state/WasmEdge-tensorflow-tools;9;0;0;u7i8tdo4ppbcalxp18lg.spdx;https://github.com/second-state/WasmEdge-tensorflow-tools/blob/2931c94a0537a34c0304b77f3350847a23e62300/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/second-state/wasmedge-seL4-projects;0;0;0;myswez3ufzpc66aqjwne.spdx;https://github.com/second-state/wasmedge-seL4-projects/blob/7ab36b0ca83315ecdcd0b710616a2ba2e7987eb3/projects/wasmedge/LICENSE.spdx;projects/wasmedge/LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sgs-weather-and-environmental-systems/TI-mmWave-SDK;13;0;0;hhp65vghrekng787enlq.spdx;https://github.com/sgs-weather-and-environmental-systems/TI-mmWave-SDK/blob/c5c22070cb14549568e80bff477fa338f58eb7db/ti-cgt-arm_16.9.6.LTS/arm_rts_16_9_0_LTS-5D08A7C6-FD5E-4de4-8222-962F213D6F88.spdx;ti-cgt-arm_16.9.6.LTS/arm_rts_16_9_0_LTS-5D08A7C6-FD5E-4de4-8222-962F213D6F88.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sgs-weather-and-environmental-systems/TI-mmWave-SDK;13;0;0;ylj4vw81xezh8dlnbp78.spdx;https://github.com/sgs-weather-and-environmental-systems/TI-mmWave-SDK/blob/c5c22070cb14549568e80bff477fa338f58eb7db/ti-cgt-c6000_8.1.3/ti-cgt-c6x-8.1-03FE4EE4-96AE-4ada-B846-7A1342B73BD3.spdx;ti-cgt-c6000_8.1.3/ti-cgt-c6x-8.1-03FE4EE4-96AE-4ada-B846-7A1342B73BD3.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/sgtest/megarepo;6;0;0;r20p2pruk8rj1b1pmoo6.json;https://github.com/sgtest/megarepo/blob/031494840dbc066a0f7f98775245650b94b91437/mongo/sbom.json;mongo/sbom.json;47;10;0;0;0;0;0;JSON;CycloneDX
github.com/shamblett/anagram;3;0;0;olef57i20lt9eqkj33tc.spdx;https://github.com/shamblett/anagram/blob/fbe76ffc8c28110c4de3a72505e2c9b01dcc1f0a/sbom.spdx;sbom.spdx;1;1;0;0;0;0;0;SPDX;SPDX
github.com/shamblett/cbor;36;0;0;0294occ7t9yfge9wspxw.spdx;https://github.com/shamblett/cbor/blob/c1e669896019852fac71d74b98ae247b1f09405d/sbom.spdx;sbom.spdx;1;1;0;0;0;0;0;SPDX;SPDX
github.com/shamblett/cmis;2;0;0;nk9a9za4gn8xs98532e8.spdx;https://github.com/shamblett/cmis/blob/3b27a2b3f858fe0ae43663fc9df6fe7e907618bf/sbom.spdx;sbom.spdx;1;0;0;0;0;0;0;SPDX;SPDX
github.com/shamblett/coap;16;0;0;ng3ie6wbn3hxex90dgjf.spdx;https://github.com/shamblett/coap/blob/5016ab029b38fb8f6798facf6c2eaf65ff72a13a/sbom.spdx;sbom.spdx;1;1;0;0;0;0;0;SPDX;SPDX
github.com/shamblett/dartamaker;6;0;0;ec2c735lu6pk8vmrsqjw.spdx;https://github.com/shamblett/dartamaker/blob/bda8a91f3fdfb3f386518991a8d7ddc43fc82fec/sbom.spdx;sbom.spdx;1;0;0;0;0;0;0;SPDX;SPDX
